id,code,province,date,avg_temp,min_temp,max_temp,avg_relative_humidity
3691,41000,Chungcheongnam-do,8/18/2016,27.3,22.4,32.6,84.9
3692,50000,Jeollabuk-do,8/18/2016,28.3,25.5,34.4,79.4
3693,51000,Jeollanam-do,8/18/2016,28.5,25.6,32,68.1
3694,60000,Gyeongsangbuk-do,8/18/2016,26.2,22,31.3,79.5
3695,61000,Gyeongsangnam-do,8/18/2016,28.4,25,33.3,78
3696,70000,Jeju-do,8/18/2016,29.6,27.1,31.9,74.9
3697,10000,Seoul,8/19/2016,28.9,26.6,33.2,69.5
3698,11000,Busan,8/19/2016,28.6,25.6,32.7,71.1
3699,12000,Daegu,8/19/2016,28.6,23.9,34.6,63.5
3700,13000,Gwangju,8/19/2016,29.6,25.1,34.8,73.4
3701,14000,Incheon,8/19/2016,29.2,26.9,31.9,88.8
3702,15000,Daejeon,8/19/2016,30.3,25,37.3,66.5
3703,16000,Ulsan,8/19/2016,27.1,23.3,31.3,82.8
3704,20000,Gyeonggi-do,8/19/2016,30,26.2,34.2,72.6
3705,30000,Gangwon-do,8/19/2016,27.2,24.7,31,74.3
3706,40000,Chungcheongbuk-do,8/19/2016,29.2,25,36.2,60.8
3707,41000,Chungcheongnam-do,8/19/2016,28.1,23.9,32.8,87.4
3708,50000,Jeollabuk-do,8/19/2016,28.8,24.5,35.2,75.4
3709,51000,Jeollanam-do,8/19/2016,28.4,26.1,31.9,65.8
3710,60000,Gyeongsangbuk-do,8/19/2016,26.2,22.2,32,78.8
3711,61000,Gyeongsangnam-do,8/19/2016,28.3,24.3,34.3,76.6
3712,70000,Jeju-do,8/19/2016,28.7,26.9,31.4,79.8
3713,10000,Seoul,8/20/2016,30.1,26.5,34.9,59
3714,11000,Busan,8/20/2016,28.6,25.9,31.7,68
3715,12000,Daegu,8/20/2016,28.1,23.4,33.6,62.5
3716,13000,Gwangju,8/20/2016,29.9,26,35.9,76.3
3717,14000,Incheon,8/20/2016,29.4,27.4,34,86.3
3718,15000,Daejeon,8/20/2016,31.2,26.2,37.6,56.4
3719,16000,Ulsan,8/20/2016,27.2,24,30.6,78.6
3720,20000,Gyeonggi-do,8/20/2016,30.6,27.6,35.4,64.1
3721,30000,Gangwon-do,8/20/2016,26.8,24,30.6,73
3722,40000,Chungcheongbuk-do,8/20/2016,29.3,23.4,36.7,53
3723,41000,Chungcheongnam-do,8/20/2016,28.3,24.5,34.6,87.8
3724,50000,Jeollabuk-do,8/20/2016,29.6,25.5,36.2,72.8
3725,51000,Jeollanam-do,8/20/2016,28.7,26.6,31.7,65.1
3726,60000,Gyeongsangbuk-do,8/20/2016,26.3,22.1,32,76.9
3727,61000,Gyeongsangnam-do,8/20/2016,28.6,25.2,33.8,71.6
3728,70000,Jeju-do,8/20/2016,28.8,26.6,31.8,76
3729,10000,Seoul,8/21/2016,30.7,26.9,36.6,57.5
3730,11000,Busan,8/21/2016,29.1,25.9,33.3,68.4
3731,12000,Daegu,8/21/2016,28.4,23.6,33.9,60.8
3732,13000,Gwangju,8/21/2016,29.9,25.7,35.9,73
3733,14000,Incheon,8/21/2016,29.8,27.2,34,76.4
3734,15000,Daejeon,8/21/2016,29.7,25.2,34.9,56.6
3735,16000,Ulsan,8/21/2016,27.4,25.4,30.8,81.1
3736,20000,Gyeonggi-do,8/21/2016,30.5,27.6,36.5,56.4
3737,30000,Gangwon-do,8/21/2016,25.9,22.7,29.8,73.4
3738,40000,Chungcheongbuk-do,8/21/2016,28.2,23.5,35.4,57
3739,41000,Chungcheongnam-do,8/21/2016,27.8,23.8,32.9,78.6
3740,50000,Jeollabuk-do,8/21/2016,29.3,24.2,34.4,66.8
3741,51000,Jeollanam-do,8/21/2016,28.9,25.8,33.1,64.5
3742,60000,Gyeongsangbuk-do,8/21/2016,27.2,22,33.2,73.3
3743,61000,Gyeongsangnam-do,8/21/2016,28.9,24,33.9,70.3
3744,70000,Jeju-do,8/21/2016,28.7,26.3,31.3,72.6
3745,10000,Seoul,8/22/2016,30.7,25.8,36.3,58
3746,11000,Busan,8/22/2016,28.9,26.3,32.5,70.1
3747,12000,Daegu,8/22/2016,28.4,23.3,34.6,65.3
3748,13000,Gwangju,8/22/2016,29.8,25.7,35.7,76.3
3749,14000,Incheon,8/22/2016,29,25.4,33.6,87.5
3750,15000,Daejeon,8/22/2016,30.3,24,36.7,61.5
3751,16000,Ulsan,8/22/2016,27.4,24.5,31.6,82.8
3752,20000,Gyeonggi-do,8/22/2016,29.3,25.1,35.1,73.6
3753,30000,Gangwon-do,8/22/2016,26.2,22.6,30.2,70.1
3754,40000,Chungcheongbuk-do,8/22/2016,28.3,22,35.4,60.8
3755,41000,Chungcheongnam-do,8/22/2016,27.7,22.1,33.9,85.6
3756,50000,Jeollabuk-do,8/22/2016,28.9,24.4,35.1,71.5
3757,51000,Jeollanam-do,8/22/2016,29,26.3,32.8,69.3
3758,60000,Gyeongsangbuk-do,8/22/2016,26.9,22,32.4,73.9
3759,61000,Gyeongsangnam-do,8/22/2016,28.7,24.5,35,73.8
3760,70000,Jeju-do,8/22/2016,29.4,27.9,31.6,75.1
3761,10000,Seoul,8/23/2016,28.3,26,33,68.8
3762,11000,Busan,8/23/2016,27.6,25.5,31.2,70.3
3763,12000,Daegu,8/23/2016,27.9,24.5,32.5,64.4
3764,13000,Gwangju,8/23/2016,27.9,24.4,34.1,86
3765,14000,Incheon,8/23/2016,28.9,26.7,32,85.8
3766,15000,Daejeon,8/23/2016,28.8,25.4,33.4,74.3
3767,16000,Ulsan,8/23/2016,26.3,23.9,29.7,81.8
3768,20000,Gyeonggi-do,8/23/2016,28.9,26.3,33.6,72.9
3769,30000,Gangwon-do,8/23/2016,25.5,22.1,29.1,71.5
3770,40000,Chungcheongbuk-do,8/23/2016,28.8,25.1,34.3,55
3771,41000,Chungcheongnam-do,8/23/2016,26.9,22.1,31.7,87.6
3772,50000,Jeollabuk-do,8/23/2016,27.7,24.8,30.7,81
3773,51000,Jeollanam-do,8/23/2016,28.2,26.7,30.8,66.3
3774,60000,Gyeongsangbuk-do,8/23/2016,25.1,21.3,29.5,79.1
3775,61000,Gyeongsangnam-do,8/23/2016,27.6,24.5,31.9,74
3776,70000,Jeju-do,8/23/2016,29,27.1,31.2,74.1
3777,10000,Seoul,8/24/2016,29.1,26.4,32.9,59.1
3778,11000,Busan,8/24/2016,27.6,24.2,31.8,66
3779,12000,Daegu,8/24/2016,27.5,22.1,33.9,61.5
3780,13000,Gwangju,8/24/2016,29.1,24.5,34.9,72.6
3781,14000,Incheon,8/24/2016,28.2,26.2,31.8,82.6
3782,15000,Daejeon,8/24/2016,28.9,23.7,34.5,66.8
3783,16000,Ulsan,8/24/2016,25.8,22,30.1,80
3784,20000,Gyeonggi-do,8/24/2016,29.2,25.9,33.8,63.5
3785,30000,Gangwon-do,8/24/2016,26,22.6,31.4,66.3
3786,40000,Chungcheongbuk-do,8/24/2016,28,23,34.8,48.4
3787,41000,Chungcheongnam-do,8/24/2016,27,22.5,32.2,85.1
3788,50000,Jeollabuk-do,8/24/2016,28.9,24.7,34,75.3
3789,51000,Jeollanam-do,8/24/2016,28,25.4,31.6,54.3
3790,60000,Gyeongsangbuk-do,8/24/2016,25.1,20.4,30.9,77.6
3791,61000,Gyeongsangnam-do,8/24/2016,27.1,22.5,33.6,65.6
3792,70000,Jeju-do,8/24/2016,28,26.4,29.8,76.1
3793,10000,Seoul,8/25/2016,27.1,24,32.2,70.4
3794,11000,Busan,8/25/2016,28.6,24.9,33.4,73.4
3795,12000,Daegu,8/25/2016,29.5,21,36.2,54.9
3796,13000,Gwangju,8/25/2016,28.8,24.2,35,68.3
3797,14000,Incheon,8/25/2016,27,23.5,31.1,90
3798,15000,Daejeon,8/25/2016,28.5,23.8,33.9,65.9
3799,16000,Ulsan,8/25/2016,27.5,21.7,32.7,82
3800,20000,Gyeonggi-do,8/25/2016,27.9,24,34,72
3801,30000,Gangwon-do,8/25/2016,27.9,22,34.7,60.5
3802,40000,Chungcheongbuk-do,8/25/2016,27.3,20.2,33.5,57.3
3803,41000,Chungcheongnam-do,8/25/2016,27.3,22.1,33.3,83.5
3804,50000,Jeollabuk-do,8/25/2016,28,23.9,33.7,71
3805,51000,Jeollanam-do,8/25/2016,28.3,24.9,32.5,63.1
3806,60000,Gyeongsangbuk-do,8/25/2016,27.2,20.2,33.4,72.5
3807,61000,Gyeongsangnam-do,8/25/2016,28.1,23,34.1,71.3
3808,70000,Jeju-do,8/25/2016,28.1,26.5,30.6,80.8
3809,10000,Seoul,8/26/2016,23,19.5,28.2,57
3810,11000,Busan,8/26/2016,24.3,20.8,27.9,74.6
3811,12000,Daegu,8/26/2016,22.3,19.1,30.2,75.9
3812,13000,Gwangju,8/26/2016,23.9,19.5,28.5,93.8
3813,14000,Incheon,8/26/2016,23.2,20.1,27,67.8
3814,15000,Daejeon,8/26/2016,22,19.1,27.4,84.4
3815,16000,Ulsan,8/26/2016,22.3,18.9,27.2,85.9
3816,20000,Gyeonggi-do,8/26/2016,22.6,20.2,26.4,70.9
3817,30000,Gangwon-do,8/26/2016,19.1,16,23.6,74
3818,40000,Chungcheongbuk-do,8/26/2016,19.7,16.5,24.8,72.4
3819,41000,Chungcheongnam-do,8/26/2016,22.5,19.4,25.6,88.3
3820,50000,Jeollabuk-do,8/26/2016,23.4,19.5,26.7,88
3821,51000,Jeollanam-do,8/26/2016,24.6,20,30.2,69.3
3822,60000,Gyeongsangbuk-do,8/26/2016,20.2,17.6,28.3,79.6
3823,61000,Gyeongsangnam-do,8/26/2016,22.8,19.5,28,88.6
3824,70000,Jeju-do,8/26/2016,28.2,26,31.7,72
3825,10000,Seoul,8/27/2016,23.4,16.9,29.7,43.3
3826,11000,Busan,8/27/2016,23.6,19.8,28.2,61.6
3827,12000,Daegu,8/27/2016,23.1,18.6,27.4,56.9
3828,13000,Gwangju,8/27/2016,22.2,18.7,26.2,82.3
3829,14000,Incheon,8/27/2016,23.8,18.9,28.2,51.5
3830,15000,Daejeon,8/27/2016,22.6,18,27.9,63.9
3831,16000,Ulsan,8/27/2016,23.3,21.4,25.9,61.5
3832,20000,Gyeonggi-do,8/27/2016,23.5,17.1,29.1,48.9
3833,30000,Gangwon-do,8/27/2016,20.3,15.1,24.7,68
3834,40000,Chungcheongbuk-do,8/27/2016,21.7,13.8,28.3,56.3
3835,41000,Chungcheongnam-do,8/27/2016,22.7,17.7,28.1,74
3836,50000,Jeollabuk-do,8/27/2016,23.4,19.7,27.8,66
3837,51000,Jeollanam-do,8/27/2016,23.4,20.4,26.7,56.6
3838,60000,Gyeongsangbuk-do,8/27/2016,21.8,17.8,27.1,62.9
3839,61000,Gyeongsangnam-do,8/27/2016,23.8,19.5,28.9,60.9
3840,70000,Jeju-do,8/27/2016,24.7,22.4,26.3,80.9
3841,10000,Seoul,8/28/2016,21,18.3,24.5,62.5
3842,11000,Busan,8/28/2016,19,17.6,24,94.3
3843,12000,Daegu,8/28/2016,19.3,17.9,23,88.6
3844,13000,Gwangju,8/28/2016,20.4,16.7,25.5,84.6
3845,14000,Incheon,8/28/2016,22.2,19.6,26,69.5
3846,15000,Daejeon,8/28/2016,20,17.8,24.5,81.8
3847,16000,Ulsan,8/28/2016,18.7,17.5,23.2,97.6
3848,20000,Gyeonggi-do,8/28/2016,21.3,18.8,24.3,66.1
3849,30000,Gangwon-do,8/28/2016,19.2,16.8,22.7,81
3850,40000,Chungcheongbuk-do,8/28/2016,19.3,16.8,24,78
3851,41000,Chungcheongnam-do,8/28/2016,21.1,17.5,26.1,81.8
3852,50000,Jeollabuk-do,8/28/2016,20.3,17.8,23.4,81.9
3853,51000,Jeollanam-do,8/28/2016,19.7,17.7,22.5,75.3
3854,60000,Gyeongsangbuk-do,8/28/2016,18.5,16.9,21.7,94.3
3855,61000,Gyeongsangnam-do,8/28/2016,19,17.9,22.8,89.9
3856,70000,Jeju-do,8/28/2016,22.8,19.9,25.3,82
3857,10000,Seoul,8/29/2016,22.2,17.4,27.1,54.5
3858,11000,Busan,8/29/2016,21.3,17.5,25.7,66.8
3859,12000,Daegu,8/29/2016,21.4,17.9,25.6,60.3
3860,13000,Gwangju,8/29/2016,21.9,16.6,27.1,69.8
3861,14000,Incheon,8/29/2016,22.8,18.4,26.8,65.5
3862,15000,Daejeon,8/29/2016,20.5,15.8,27.2,75.1
3863,16000,Ulsan,8/29/2016,20.1,17,24.2,75.5
3864,20000,Gyeonggi-do,8/29/2016,21.9,17.1,28.6,62.5
3865,30000,Gangwon-do,8/29/2016,17.4,15.2,19.5,82.1
3866,40000,Chungcheongbuk-do,8/29/2016,19.3,15.9,24.2,72.3
3867,41000,Chungcheongnam-do,8/29/2016,21.9,17,27.1,75.5
3868,50000,Jeollabuk-do,8/29/2016,21.3,16.2,27.7,70.4
3869,51000,Jeollanam-do,8/29/2016,22.5,18.3,26.9,53.1
3870,60000,Gyeongsangbuk-do,8/29/2016,18.6,16.8,21.1,78.6
3871,61000,Gyeongsangnam-do,8/29/2016,21.8,18.5,26.5,64
3872,70000,Jeju-do,8/29/2016,24.1,22.2,27.3,65.4
3873,10000,Seoul,8/30/2016,20.6,17.9,24.5,60.4
3874,11000,Busan,8/30/2016,22.6,19.4,26,58.6
3875,12000,Daegu,8/30/2016,21.9,16.9,26,60.1
3876,13000,Gwangju,8/30/2016,22.7,19.2,26.1,70.1
3877,14000,Incheon,8/30/2016,21.4,19.6,24.4,75.1
3878,15000,Daejeon,8/30/2016,19.6,16.6,22.6,82.6
3879,16000,Ulsan,8/30/2016,21.4,16.3,26.4,66.8
3880,20000,Gyeonggi-do,8/30/2016,21,16.1,25.5,67.4
3881,30000,Gangwon-do,8/30/2016,19.1,15.3,22.4,73.4
3882,40000,Chungcheongbuk-do,8/30/2016,19.4,14.5,24.8,71.6
3883,41000,Chungcheongnam-do,8/30/2016,21.5,17.8,24.6,78.6
3884,50000,Jeollabuk-do,8/30/2016,21.2,18.6,24.5,74
3885,51000,Jeollanam-do,8/30/2016,23.1,20.6,26.8,55.8
3886,60000,Gyeongsangbuk-do,8/30/2016,20.6,15.5,27.5,61.9
3887,61000,Gyeongsangnam-do,8/30/2016,22.5,19.2,26.5,60.3
3888,70000,Jeju-do,8/30/2016,25.3,22.9,28,61
3889,10000,Seoul,8/31/2016,17.7,16.1,19.2,85.3
3890,11000,Busan,8/31/2016,25.3,21.5,29.8,52.5
3891,12000,Daegu,8/31/2016,24.7,20.3,28.5,46.8
3892,13000,Gwangju,8/31/2016,24.6,20.5,28.5,65
3893,14000,Incheon,8/31/2016,19,16.9,20.8,96.6
3894,15000,Daejeon,8/31/2016,21.8,17.6,24.8,72.9
3895,16000,Ulsan,8/31/2016,25,21.4,29.4,48.5
3896,20000,Gyeonggi-do,8/31/2016,18.8,16.6,22,90.4
3897,30000,Gangwon-do,8/31/2016,21.2,18.7,22.9,52.9
3898,40000,Chungcheongbuk-do,8/31/2016,18.3,16,21.7,80.8
3899,41000,Chungcheongnam-do,8/31/2016,20,17.3,23.9,92.8
3900,50000,Jeollabuk-do,8/31/2016,23.5,19.2,26.5,66
3901,51000,Jeollanam-do,8/31/2016,25.1,21.4,29.5,49.9
3902,60000,Gyeongsangbuk-do,8/31/2016,22.3,18.4,26,53.3
3903,61000,Gyeongsangnam-do,8/31/2016,25.4,21,30.5,49.8
3904,70000,Jeju-do,8/31/2016,26.4,23.5,29.8,57.1
3905,10000,Seoul,9/1/2016,23.2,15.8,28.6,71.3
3906,11000,Busan,9/1/2016,25.9,24,29.3,72
3907,12000,Daegu,9/1/2016,26.7,21.5,32.2,55
3908,13000,Gwangju,9/1/2016,26.5,22.6,32.2,67.8
3909,14000,Incheon,9/1/2016,23.7,17.7,27.6,91.8
3910,15000,Daejeon,9/1/2016,26.6,22.9,31.5,64.3
3911,16000,Ulsan,9/1/2016,25.9,22.7,30,70.1
3912,20000,Gyeonggi-do,9/1/2016,23.7,16.3,29.8,80.8
3913,30000,Gangwon-do,9/1/2016,24.2,17.9,30.9,56.8
3914,40000,Chungcheongbuk-do,9/1/2016,24.3,17.3,31.7,67.9
3915,41000,Chungcheongnam-do,9/1/2016,23.8,16.6,28.4,90
3916,50000,Jeollabuk-do,9/1/2016,27.1,23,32.5,61.8
3917,51000,Jeollanam-do,9/1/2016,25.8,23.4,29,64.6
3918,60000,Gyeongsangbuk-do,9/1/2016,26.4,22,32.2,54.3
3919,61000,Gyeongsangnam-do,9/1/2016,25.8,21.6,30.3,72
3920,70000,Jeju-do,9/1/2016,27.1,21.7,33,62.1
3921,10000,Seoul,9/2/2016,24.2,20.6,29,68.5
3922,11000,Busan,9/2/2016,21.2,19.7,24.9,93.9
3923,12000,Daegu,9/2/2016,20.1,18.9,21.5,93.8
3924,13000,Gwangju,9/2/2016,21.6,19.7,24.8,94.1
3925,14000,Incheon,9/2/2016,24.1,20.6,28.9,84.3
3926,15000,Daejeon,9/2/2016,22.7,21.2,24.9,81
3927,16000,Ulsan,9/2/2016,20.7,18.8,25.1,96.1
3928,20000,Gyeonggi-do,9/2/2016,24.1,19.6,29.2,73.6
3929,30000,Gangwon-do,9/2/2016,21.3,20.1,22.5,81.6
3930,40000,Chungcheongbuk-do,9/2/2016,22,19.8,24.9,74.8
3931,41000,Chungcheongnam-do,9/2/2016,24.5,21.2,28.8,85.9
3932,50000,Jeollabuk-do,9/2/2016,22.3,20.9,25.2,84.6
3933,51000,Jeollanam-do,9/2/2016,20.4,19.6,23.4,90.8
3934,60000,Gyeongsangbuk-do,9/2/2016,20,18.8,24.4,93.8
3935,61000,Gyeongsangnam-do,9/2/2016,19.7,19.1,24.7,95.8
3936,70000,Jeju-do,9/2/2016,23.2,21.9,24.5,92.3
3937,10000,Seoul,9/3/2016,23.9,20.4,28.6,73.8
3938,11000,Busan,9/3/2016,24.4,22.2,27.9,87.6
3939,12000,Daegu,9/3/2016,21.6,19.2,24.4,93.5
3940,13000,Gwangju,9/3/2016,25.8,20.7,31.7,79.4
3941,14000,Incheon,9/3/2016,24.3,21.9,28.4,90.9
3942,15000,Daejeon,9/3/2016,25,20.8,30.3,76
3943,16000,Ulsan,9/3/2016,22.4,20.1,26.3,97.6
3944,20000,Gyeonggi-do,9/3/2016,24.3,21.1,29.7,79.6
3945,30000,Gangwon-do,9/3/2016,21,19.3,23.4,88.1
3946,40000,Chungcheongbuk-do,9/3/2016,23.7,19.3,28.7,73.9
3947,41000,Chungcheongnam-do,9/3/2016,23.6,20.4,28.6,88.9
3948,50000,Jeollabuk-do,9/3/2016,24.8,20.4,30.8,76.5
3949,51000,Jeollanam-do,9/3/2016,23.1,20.4,26.1,85.8
3950,60000,Gyeongsangbuk-do,9/3/2016,21.6,19,22.8,97.3
3951,61000,Gyeongsangnam-do,9/3/2016,22.2,19.5,25.1,95.4
3952,70000,Jeju-do,9/3/2016,24.5,22.6,26.7,87.3
3953,10000,Seoul,9/4/2016,25.6,22.1,29.6,71.3
3954,11000,Busan,9/4/2016,25.6,23.2,28.4,78.6
3955,12000,Daegu,9/4/2016,23.7,21.6,27.8,87.6
3956,13000,Gwangju,9/4/2016,26.9,23.2,33,82.1
3957,14000,Incheon,9/4/2016,24.8,22.3,28.1,94.4
3958,15000,Daejeon,9/4/2016,26.2,22.3,30.4,80.3
3959,16000,Ulsan,9/4/2016,23.4,21,25.8,96.9
3960,20000,Gyeonggi-do,9/4/2016,26.2,21.4,30.4,78.1
3961,30000,Gangwon-do,9/4/2016,22,20.7,24,86.1
3962,40000,Chungcheongbuk-do,9/4/2016,24.9,21.4,30.9,80
3963,41000,Chungcheongnam-do,9/4/2016,24.8,19.9,30.4,90.5
3964,50000,Jeollabuk-do,9/4/2016,26.2,21.6,31.4,77
3965,51000,Jeollanam-do,9/4/2016,25.8,23.5,29.1,74.8
3966,60000,Gyeongsangbuk-do,9/4/2016,22.4,19.8,28,91.8
3967,61000,Gyeongsangnam-do,9/4/2016,24.5,21.4,28.2,89.4
3968,70000,Jeju-do,9/4/2016,26.3,24.1,28.8,80.5
3969,10000,Seoul,9/5/2016,26.4,23,31.1,66.1
3970,11000,Busan,9/5/2016,25.3,23.9,29.2,83.8
3971,12000,Daegu,9/5/2016,24.2,22,27.8,86.8
3972,13000,Gwangju,9/5/2016,26.2,23.1,30.7,83
3973,14000,Incheon,9/5/2016,25.3,22.4,29.1,90.9
3974,15000,Daejeon,9/5/2016,26.2,24,30.5,82.4
3975,16000,Ulsan,9/5/2016,23.5,21.9,27.1,96.8
3976,20000,Gyeonggi-do,9/5/2016,26.6,22.7,31.5,75.6
3977,30000,Gangwon-do,9/5/2016,22,20.8,24,88
3978,40000,Chungcheongbuk-do,9/5/2016,24.7,21.5,31,83.1
3979,41000,Chungcheongnam-do,9/5/2016,24.8,19.6,30.2,87.6
3980,50000,Jeollabuk-do,9/5/2016,25.4,22.5,30.3,84.4
3981,51000,Jeollanam-do,9/5/2016,26.1,24.5,28.9,77.9
3982,60000,Gyeongsangbuk-do,9/5/2016,22.1,20.7,26.1,94
3983,61000,Gyeongsangnam-do,9/5/2016,24.6,22.9,28.8,91.4
3984,70000,Jeju-do,9/5/2016,26.1,24.5,29.2,77.6
3985,10000,Seoul,9/6/2016,24.7,21,29,69
3986,11000,Busan,9/6/2016,25.6,23.5,28.8,80.8
3987,12000,Daegu,9/6/2016,25.1,22.9,28.6,77.5
3988,13000,Gwangju,9/6/2016,24.3,21,27.6,85.6
3989,14000,Incheon,9/6/2016,24,21.7,26.9,94.9
3990,15000,Daejeon,9/6/2016,24.4,21.5,28.1,79
3991,16000,Ulsan,9/6/2016,24.6,21.3,29.4,90.6
3992,20000,Gyeonggi-do,9/6/2016,24.1,20.2,29,82.9
3993,30000,Gangwon-do,9/6/2016,23.8,19.3,29.3,74.6
3994,40000,Chungcheongbuk-do,9/6/2016,23.1,18.8,28.4,78.6
3995,41000,Chungcheongnam-do,9/6/2016,22.2,17.2,26.7,90.3
3996,50000,Jeollabuk-do,9/6/2016,23.8,19.9,28.9,77.8
3997,51000,Jeollanam-do,9/6/2016,25.3,24,26.7,80.8
3998,60000,Gyeongsangbuk-do,9/6/2016,24,20.8,29.7,82.6
3999,61000,Gyeongsangnam-do,9/6/2016,24.9,22.4,28,90
4000,70000,Jeju-do,9/6/2016,24.9,23.1,27.1,79.6
4001,10000,Seoul,9/7/2016,24.3,20.9,28.6,69.8
4002,11000,Busan,9/7/2016,25.3,23.8,28.8,77.9
4003,12000,Daegu,9/7/2016,24.5,20.6,30.1,76.1
4004,13000,Gwangju,9/7/2016,23.4,20.8,26.2,86.9
4005,14000,Incheon,9/7/2016,23.6,21.5,26.7,91.5
4006,15000,Daejeon,9/7/2016,23.7,19.8,27.8,76.8
4007,16000,Ulsan,9/7/2016,24.3,22.4,28.1,87.8
4008,20000,Gyeonggi-do,9/7/2016,23.8,20.7,28.5,83.5
4009,30000,Gangwon-do,9/7/2016,23,20.5,27.9,67.1
4010,40000,Chungcheongbuk-do,9/7/2016,22.8,19,28.3,78
4011,41000,Chungcheongnam-do,9/7/2016,22.7,19.5,28.2,90
4012,50000,Jeollabuk-do,9/7/2016,22.9,19.9,28.7,78.4
4013,51000,Jeollanam-do,9/7/2016,25.2,23.8,27.2,70.3
4014,60000,Gyeongsangbuk-do,9/7/2016,23.2,20.4,28.5,78.1
4015,61000,Gyeongsangnam-do,9/7/2016,24.5,22.2,28.9,86.5
4016,70000,Jeju-do,9/7/2016,24.5,23.2,26.7,78
4017,10000,Seoul,9/8/2016,23,21.5,26.5,76.4
4018,11000,Busan,9/8/2016,23.9,20.1,28.4,72.3
4019,12000,Daegu,9/8/2016,23.1,18,29.2,73.9
4020,13000,Gwangju,9/8/2016,23.9,18.8,30.6,76.6
4021,14000,Incheon,9/8/2016,23.4,21.9,26,94.6
4022,15000,Daejeon,9/8/2016,23.3,19.7,28.9,80.3
4023,16000,Ulsan,9/8/2016,22.3,18,27.3,84
4024,20000,Gyeonggi-do,9/8/2016,22.7,20.7,27.1,87.3
4025,30000,Gangwon-do,9/8/2016,21.2,19.1,25.3,79.5
4026,40000,Chungcheongbuk-do,9/8/2016,21.9,18,28.2,78.3
4027,41000,Chungcheongnam-do,9/8/2016,23.3,19.3,28.3,89.8
4028,50000,Jeollabuk-do,9/8/2016,23.4,19,28.8,77.6
4029,51000,Jeollanam-do,9/8/2016,25.1,21.7,29.2,61
4030,60000,Gyeongsangbuk-do,9/8/2016,21.6,17.5,26.7,84
4031,61000,Gyeongsangnam-do,9/8/2016,23.8,18.8,29.2,75.4
4032,70000,Jeju-do,9/8/2016,25,21.7,27.8,68
4033,10000,Seoul,9/9/2016,23.9,19.7,29.3,71.1
4034,11000,Busan,9/9/2016,24.6,22.2,28.4,78.4
4035,12000,Daegu,9/9/2016,23.8,19.8,29.6,75.3
4036,13000,Gwangju,9/9/2016,24.2,21.1,30.2,77
4037,14000,Incheon,9/9/2016,23.8,21.3,27.4,90.8
4038,15000,Daejeon,9/9/2016,23.9,20.2,28.8,80.8
4039,16000,Ulsan,9/9/2016,22.9,19.5,26.5,89.9
4040,20000,Gyeonggi-do,9/9/2016,23.1,20.1,28.2,86.1
4041,30000,Gangwon-do,9/9/2016,21.1,18.4,24.8,79.3
4042,40000,Chungcheongbuk-do,9/9/2016,22.7,17.6,29.1,74
4043,41000,Chungcheongnam-do,9/9/2016,22.5,17.8,28.5,85
4044,50000,Jeollabuk-do,9/9/2016,23.6,20,29.2,75
4045,51000,Jeollanam-do,9/9/2016,24.9,21.5,28.6,66.3
4046,60000,Gyeongsangbuk-do,9/9/2016,21.2,17.1,26.2,86.1
4047,61000,Gyeongsangnam-do,9/9/2016,23.8,20.8,28.7,83.8
4048,70000,Jeju-do,9/9/2016,25.1,23.1,28.1,75.3
4049,10000,Seoul,9/10/2016,24.4,20,29.1,65.4
4050,11000,Busan,9/10/2016,23.8,22.3,27.7,81.3
4051,12000,Daegu,9/10/2016,23,21.4,27.1,80
4052,13000,Gwangju,9/10/2016,23,19,31.1,84.5
4053,14000,Incheon,9/10/2016,24,21,28,94.3
4054,15000,Daejeon,9/10/2016,23.2,19.1,28.7,82.5
4055,16000,Ulsan,9/10/2016,21.9,20.1,24.3,97.6
4056,20000,Gyeonggi-do,9/10/2016,23.5,19.1,28.4,81.1
4057,30000,Gangwon-do,9/10/2016,21.9,19.5,25.1,79.6
4058,40000,Chungcheongbuk-do,9/10/2016,23.4,18.8,28.9,71.8
4059,41000,Chungcheongnam-do,9/10/2016,22.3,16.9,29.3,88.5
4060,50000,Jeollabuk-do,9/10/2016,22.6,18.5,28.4,80.1
4061,51000,Jeollanam-do,9/10/2016,24.6,22.6,27.7,74.5
4062,60000,Gyeongsangbuk-do,9/10/2016,20.8,19.8,22.7,93.8
4063,61000,Gyeongsangnam-do,9/10/2016,23.3,21,27.1,86.5
4064,70000,Jeju-do,9/10/2016,24.1,21.9,26.6,73.8
4065,10000,Seoul,9/11/2016,24.5,22.1,28.2,66.3
4066,11000,Busan,9/11/2016,24.2,21.1,28.3,74.6
4067,12000,Daegu,9/11/2016,23.3,20.2,27.1,77
4068,13000,Gwangju,9/11/2016,23,19,26.9,90.9
4069,14000,Incheon,9/11/2016,23.7,21.6,26.6,90.8
4070,15000,Daejeon,9/11/2016,23.9,19.6,28.5,77.5
4071,16000,Ulsan,9/11/2016,22.5,18.9,26.5,89.5
4072,20000,Gyeonggi-do,9/11/2016,23.9,20.6,27.8,72.9
4073,30000,Gangwon-do,9/11/2016,22.2,19.2,24.7,79.9
4074,40000,Chungcheongbuk-do,9/11/2016,23.6,19.5,28.8,69.3
4075,41000,Chungcheongnam-do,9/11/2016,22.6,18.1,28,85.6
4076,50000,Jeollabuk-do,9/11/2016,23.8,19.3,29.7,76.6
